severity,query,num_urls,total_impressions,total_clicks,avg_position,intended_url,actual_winner,is_misaligned,intended_imp,winner_imp,urls
LOW,range hood fan repair,1,5,0,67.0,/services/range-hood-repair/,/services/range-hood-repair/,False,5,5,/services/range-hood-repair/::imp=5::pos=67.0::clk=0
LOW,redondo beach appliance repair,1,5,0,46.8,/redondo-beach/,/redondo-beach/,False,5,5,/redondo-beach/::imp=5::pos=46.8::clk=0
LOW,refrigerator compressor repair,1,5,0,62.8,/services/refrigerator-repair/,/services/refrigerator-repair/,False,5,5,/services/refrigerator-repair/::imp=5::pos=62.8::clk=0
LOW,refrigerator repair costs compressor,1,5,0,74.2,/price-list/refrigerator-repair-cost/,/price-list/refrigerator-repair-cost/,False,5,5,/price-list/refrigerator-repair-cost/::imp=5::pos=74.2::clk=0
LOW,refrigerator repair hemet,1,5,0,29.4,/hemet/refrigerator-repair/,/hemet/,True,0,5,/hemet/::imp=5::pos=29.4::clk=0
LOW,refrigerator repair huntington beach,1,5,0,55.2,/huntington-beach/refrigerator-repair/,/huntington-beach/,True,0,5,/huntington-beach/::imp=5::pos=55.2::clk=0
LOW,refrigerator repair in los angeles,1,5,0,79.0,/los-angeles/refrigerator-repair/,/services/refrigerator-repair/,True,0,5,/services/refrigerator-repair/::imp=5::pos=79.0::clk=0
LOW,refrigerator repair in riverside,1,5,0,51.2,/riverside/refrigerator-repair/,/riverside/,True,0,5,/riverside/::imp=5::pos=51.2::clk=0
LOW,refrigerator repair mission viejo,1,5,0,51.8,/mission-viejo/refrigerator-repair/,/mission-viejo/,True,0,5,/mission-viejo/::imp=5::pos=51.8::clk=0
LOW,refrigerator repair riverside,1,5,0,50.4,/riverside/refrigerator-repair/,/riverside/,True,0,5,/riverside/::imp=5::pos=50.4::clk=0
LOW,same day appliance repair menifee,1,5,0,15.4,/menifee/,/menifee/,False,5,5,/menifee/::imp=5::pos=15.4::clk=0
LOW,samsung washing machine repair cost,1,5,0,62.8,/price-list/washer-repair-cost/,/price-list/washer-repair-cost/,False,5,5,/price-list/washer-repair-cost/::imp=5::pos=62.8::clk=0
LOW,santa monica appliance repair,1,5,0,43.8,/santa-monica/,/santa-monica/,False,5,5,/santa-monica/::imp=5::pos=43.8::clk=0
LOW,slicer repair,1,5,0,39.8,/,/commercial/slicer-repair/,True,0,5,/commercial/slicer-repair/::imp=5::pos=39.8::clk=0
LOW,smoker repair near me,1,5,0,12.6,/outdoor/smoker-repair/,/services/bbq-grill-repair-los-angeles/,True,0,5,/services/bbq-grill-repair-los-angeles/::imp=5::pos=12.6::clk=0
LOW,stackable dryer repair,1,5,0,23.6,/services/dryer-repair/,/price-list/stackable-washer-dryer-repair-cost/,True,0,5,/price-list/stackable-washer-dryer-repair-cost/::imp=5::pos=23.6::clk=0
LOW,stackable washer and dryer repair,1,5,0,68.0,/services/washer-repair/,/price-list/stackable-washer-dryer-repair-cost/,True,0,5,/price-list/stackable-washer-dryer-repair-cost/::imp=5::pos=68.0::clk=0
LOW,stove repair cost,1,5,0,61.4,/price-list/oven-repair-cost/,/price-list/commercial-stove-repair-cost/,True,0,5,/price-list/commercial-stove-repair-cost/::imp=5::pos=61.4::clk=0
LOW,sub zero repair los angeles,1,5,0,54.6,/brands/sub-zero/,/brands/sub-zero/,False,5,5,/brands/sub-zero/::imp=5::pos=54.6::clk=0
LOW,sub-zero wine cooler repair,1,5,0,13.0,/services/wine-cooler-repair/,/services/wine-cooler-repair/,False,5,5,/services/wine-cooler-repair/::imp=5::pos=13.0::clk=0
LOW,swamp cooler repair los angeles,1,5,0,50.6,/los-angeles/,/,True,0,5,/::imp=5::pos=50.6::clk=0
LOW,tustin same day heat pump repair,1,5,0,47.8,/tustin/,/tustin/,False,5,5,/tustin/::imp=5::pos=47.8::clk=0
LOW,wa air conditioning repair cost,1,5,0,78.8,/,/price-list/air-conditioner-repair-cost/,True,0,5,/price-list/air-conditioner-repair-cost/::imp=5::pos=78.8::clk=0
LOW,walk in freezer installation los angeles,1,5,0,57.2,/los-angeles/refrigerator-repair/,/,True,0,5,/::imp=5::pos=57.2::clk=0
LOW,walk-in freezer repair midlothian,1,5,0,66.6,/services/refrigerator-repair/,/,True,0,5,/::imp=5::pos=66.6::clk=0
LOW,washer and dryer repair near me free estimate,1,5,0,23.2,/services/washer-repair/,/thousand-oaks/,True,0,5,/thousand-oaks/::imp=5::pos=23.2::clk=0
LOW,washer repair monterey,1,5,0,38.8,/services/washer-repair/,/monterey-park/,True,0,5,/monterey-park/::imp=5::pos=38.8::clk=0
LOW,washer repair temecula,1,5,0,49.2,/temecula/washer-repair/,/temecula/,True,0,5,/temecula/::imp=5::pos=49.2::clk=0
LOW,washer repairman cost,1,5,0,28.2,/price-list/washer-repair-cost/,/price-list/washer-repair-cost/,False,5,5,/price-list/washer-repair-cost/::imp=5::pos=28.2::clk=0
LOW,washing machine repair prices,1,5,0,44.8,/price-list/washer-repair-cost/,/price-list/washer-repair-cost/,False,5,5,/price-list/washer-repair-cost/::imp=5::pos=44.8::clk=0
LOW,wine cellar cooling systems los angeles,1,5,0,37.0,/los-angeles/wine-cellar-cooling-repair/,/services/wine-cellar-repair-los-angeles/,True,0,5,/services/wine-cellar-repair-los-angeles/::imp=5::pos=37.0::clk=0
LOW,wine cooler repair rancho cucamonga,1,5,0,17.6,/rancho-cucamonga/wine-cooler-repair/,/rancho-cucamonga/,True,0,5,/rancho-cucamonga/::imp=5::pos=17.6::clk=0
LOW,wine fridge repair near me,1,5,0,54.4,/services/refrigerator-repair/,/temecula/,True,0,5,/temecula/::imp=5::pos=54.4::clk=0
